name,age
User90413,36
User90414,15
User90415,64
User90416,14
User90417,34
User90418,26
User90419,60
User90420,60
User90421,35
User90422,92
User90423,59
User90424,53
User90425,46
User90426,81
User90427,14
User90428,85
User90429,92
User90430,98
User90431,8
User90432,6
User90433,20
User90434,64
User90435,70
User90436,28
User90437,52
User90438,80
User90439,16
User90440,49
User90441,53
User90442,27
User90443,30
User90444,89
User90445,43
User90446,94
User90447,3
User90448,78
User90449,20
User90450,64
User90451,39
User90452,56
User90453,56
User90454,98
User90455,9
User90456,2
User90457,80
User90458,23
User90459,87
User90460,72
User90461,21
User90462,96
User90463,79
User90464,42
User90465,60
User90466,50
User90467,71
User90468,13
User90469,30
User90470,87
User90471,62
User90472,83
User90473,15
User90474,93
User90475,73
User90476,59
User90477,87
User90478,77
User90479,37
User90480,8
User90481,41
User90482,77
User90483,65
User90484,98
User90485,75
User90486,74
User90487,0
User90488,55
User90489,98
User90490,88
User90491,28
User90492,20
User90493,85
User90494,8
User90495,62
User90496,46
User90497,58
User90498,33
User90499,59
User90500,89
User90501,21
User90502,22
User90503,73
User90504,37
User90505,15
User90506,46
User90507,96
User90508,3
User90509,24
User90510,34
User90511,12
User90512,65
User90513,11
User90514,77
User90515,64
User90516,87
User90517,51
User90518,64
User90519,43
User90520,50
User90521,53
User90522,72
User90523,70
User90524,39
User90525,80
User90526,32
User90527,85
User90528,39
User90529,66
User90530,44
User90531,29
User90532,88
User90533,67
User90534,2
User90535,25
User90536,83
User90537,49
User90538,22
User90539,86
User90540,73
User90541,56
User90542,99
User90543,39
User90544,68
User90545,76
User90546,3
User90547,55
User90548,28
User90549,68
User90550,99
User90551,78
User90552,22
User90553,71
User90554,48
User90555,61
User90556,52
User90557,81
User90558,46
User90559,91
User90560,48
User90561,91
User90562,20
User90563,36
User90564,59
User90565,23
User90566,62
User90567,42
User90568,72
User90569,84
User90570,29
User90571,45
User90572,41
User90573,28
User90574,85
User90575,9
User90576,4
User90577,88
User90578,65
User90579,33
User90580,57
User90581,64
User90582,11
User90583,79
User90584,36
User90585,60
User90586,40
User90587,88
User90588,41
User90589,87
User90590,80
User90591,89
User90592,79
User90593,1
User90594,26
User90595,38
User90596,24
User90597,88
User90598,80
User90599,97
User90600,72
User90601,10
User90602,43
User90603,13
User90604,38
User90605,28
User90606,23
User90607,43
User90608,17
User90609,88
User90610,76
User90611,74
User90612,53
User90613,88
User90614,53
User90615,89
User90616,48
User90617,94
User90618,78
User90619,89
User90620,81
User90621,58
User90622,79
User90623,61
User90624,60
User90625,6
User90626,99
User90627,85
User90628,94
User90629,80
User90630,82
User90631,67
User90632,90
User90633,25
User90634,81
User90635,29
User90636,54
User90637,4
User90638,73
User90639,72
User90640,92
User90641,49
User90642,46
User90643,46
User90644,37
User90645,0
User90646,35
User90647,86
User90648,95
User90649,14
User90650,76
User90651,76
User90652,73
User90653,55
User90654,37
User90655,33
User90656,62
User90657,37
User90658,18
User90659,56
User90660,17
User90661,0
User90662,23
User90663,8
User90664,26
User90665,5
User90666,37
User90667,81
User90668,9
User90669,10
User90670,53
User90671,2
User90672,60
User90673,0
User90674,48
User90675,98
User90676,0
User90677,84
User90678,84
User90679,95
User90680,98
User90681,61
User90682,72
User90683,71
User90684,16
User90685,10
User90686,5
User90687,79
User90688,48
User90689,23
User90690,35
User90691,66
User90692,24
User90693,59
User90694,74
User90695,51
User90696,64
User90697,12
User90698,32
User90699,73
User90700,23
User90701,86
User90702,76
User90703,83
User90704,86
User90705,24
User90706,82
User90707,87
User90708,9
User90709,67
User90710,82
User90711,8
User90712,28
User90713,55
User90714,79
User90715,45
User90716,66
User90717,84
User90718,24
User90719,14
User90720,8
User90721,60
User90722,80
User90723,33
User90724,19
User90725,54
User90726,84
User90727,84
User90728,67
User90729,17
User90730,58
User90731,90
User90732,3
User90733,34
User90734,74
User90735,90
User90736,59
User90737,57
User90738,77
User90739,68
User90740,24
User90741,59
User90742,76
User90743,53
User90744,15
User90745,56
User90746,98
User90747,81
User90748,41
User90749,23
User90750,95
User90751,49
User90752,83
User90753,76
User90754,83
User90755,3
User90756,31
User90757,67
User90758,87
User90759,98
User90760,84
User90761,46
User90762,88
User90763,88
User90764,80
User90765,63
User90766,78
User90767,40
User90768,20
User90769,55
User90770,9
User90771,44
User90772,15
User90773,85
User90774,97
User90775,30
User90776,42
User90777,96
User90778,12
User90779,83
User90780,19
User90781,8
User90782,33
User90783,2
User90784,84
User90785,16
User90786,5
User90787,15
User90788,84
User90789,93
User90790,14
User90791,69
User90792,39
User90793,2
User90794,57
User90795,20
User90796,65
User90797,35
User90798,61
User90799,85
User90800,91
User90801,70
User90802,30
User90803,6
User90804,56
User90805,28
User90806,37
User90807,98
User90808,25
User90809,50
User90810,82
User90811,44
User90812,58
User90813,16
User90814,47
User90815,43
User90816,33
User90817,53
User90818,59
User90819,18
User90820,46
User90821,73
User90822,87
User90823,86
User90824,75
User90825,44
User90826,7
User90827,41
User90828,80
User90829,68
User90830,27
User90831,71
User90832,39
User90833,58
User90834,78
User90835,95
User90836,86
User90837,16
User90838,94
User90839,11
User90840,66
User90841,76
User90842,56
User90843,24
User90844,93
User90845,3
User90846,68
User90847,27
User90848,56
User90849,27
User90850,45
User90851,3
User90852,0
User90853,32
User90854,90
User90855,76
User90856,77
User90857,97
User90858,18
User90859,57
User90860,66
User90861,45
User90862,29
User90863,5
User90864,4
User90865,8
User90866,0
User90867,91
User90868,24
User90869,94
User90870,2
User90871,90
User90872,71
User90873,59
User90874,15
User90875,65
User90876,63
User90877,83
User90878,92
User90879,19
User90880,11
User90881,37
User90882,23
User90883,12
User90884,69
User90885,13
User90886,88
User90887,46
User90888,11
User90889,6
User90890,4
User90891,77
User90892,52
User90893,34
User90894,83
User90895,56
User90896,42
User90897,83
User90898,47
User90899,66
User90900,78
User90901,50
User90902,57
User90903,50
User90904,9
User90905,72
User90906,15
User90907,73
User90908,56
User90909,7
User90910,93
User90911,68
User90912,44
User90913,16
User90914,80
User90915,14
User90916,30
User90917,68
User90918,61
User90919,41
User90920,75
User90921,66
User90922,19
User90923,28
User90924,0
User90925,2
User90926,84
User90927,42
User90928,86
User90929,32
User90930,9
User90931,65
User90932,83
User90933,66
User90934,15
User90935,93
User90936,39
User90937,30
User90938,66
User90939,96
User90940,38
User90941,59
User90942,65
User90943,82
User90944,75
User90945,45
User90946,97
User90947,6
User90948,14
User90949,59
User90950,48
User90951,90
User90952,25
User90953,67
User90954,18
User90955,25
User90956,70
User90957,3
User90958,68
User90959,56
User90960,36
User90961,78
User90962,22
User90963,19
User90964,44
User90965,37
User90966,12
User90967,84
User90968,68
User90969,79
User90970,81
User90971,6
User90972,38
User90973,46
User90974,89
User90975,14
User90976,92
User90977,86
User90978,20
User90979,6
User90980,45
User90981,68
User90982,97
User90983,70
User90984,36
User90985,15
User90986,96
User90987,7
User90988,19
User90989,64
User90990,63
User90991,55
User90992,43
User90993,86
User90994,75
User90995,87
User90996,23
User90997,88
User90998,72
User90999,91
User91000,67
User91001,54
User91002,97
User91003,5
User91004,1
User91005,86
User91006,19
User91007,93
User91008,73
User91009,40
User91010,0
User91011,19
User91012,9
User91013,97
User91014,89
User91015,45
User91016,13
User91017,86
User91018,52
User91019,33
User91020,51
User91021,16
User91022,88
User91023,94
User91024,3
User91025,64
User91026,82
User91027,26
User91028,52
User91029,55
User91030,18
User91031,19
User91032,9
User91033,16
User91034,24
User91035,10
User91036,3
User91037,44
User91038,4
User91039,76
User91040,85
User91041,5
User91042,95
User91043,94
User91044,3
User91045,85
User91046,40
User91047,16
User91048,72
User91049,93
User91050,49
User91051,23
User91052,10
User91053,38
User91054,18
User91055,13
User91056,2
User91057,0
User91058,40
User91059,55
User91060,55
User91061,58
User91062,74
User91063,65
User91064,74
User91065,99
User91066,76
User91067,77
User91068,44
User91069,81
User91070,54
User91071,29
User91072,86
User91073,50
User91074,24
User91075,89
User91076,36
User91077,65
User91078,6
User91079,8
User91080,58
User91081,56
User91082,32
User91083,69
User91084,94
User91085,50
User91086,82
User91087,97
User91088,50
User91089,23
User91090,53
User91091,6
User91092,81
User91093,27
User91094,71
User91095,56
User91096,27
User91097,48
User91098,33
User91099,72
User91100,29
User91101,88
User91102,2
User91103,15
User91104,38
User91105,26
User91106,5
User91107,74
User91108,91
User91109,11
User91110,83
User91111,50
User91112,67
User91113,15
User91114,20
User91115,62
User91116,65
User91117,2
User91118,60
User91119,16
User91120,25
User91121,13
User91122,22
User91123,7
User91124,41
User91125,94
User91126,63
User91127,68
User91128,43
User91129,97
User91130,40
User91131,72
User91132,85
User91133,43
User91134,88
User91135,23
User91136,69
User91137,93
User91138,98
User91139,61
User91140,4
User91141,81
User91142,12
User91143,72
User91144,96
User91145,32
User91146,34
User91147,62
User91148,35
User91149,94
User91150,78
User91151,61
User91152,7
User91153,1
User91154,68
User91155,49
User91156,96
User91157,32
User91158,17
User91159,39
User91160,29
User91161,58
User91162,11
User91163,14
User91164,1
User91165,0
User91166,38
User91167,71
User91168,93
User91169,37
User91170,33
User91171,98
User91172,18
User91173,45
User91174,70
User91175,15
User91176,78
User91177,5
User91178,77
User91179,13
User91180,99
User91181,55
User91182,74
User91183,7
User91184,56
User91185,43
User91186,56
User91187,52
User91188,75
User91189,74
User91190,91
User91191,5
User91192,33
User91193,3
User91194,20
User91195,35
User91196,3
User91197,58
User91198,7
User91199,97
User91200,95
User91201,40
User91202,95
User91203,14
User91204,86
User91205,66
User91206,29
User91207,64
User91208,71
User91209,6
User91210,77
User91211,70
User91212,61
User91213,52
User91214,78
User91215,18
User91216,95
User91217,35
User91218,71
User91219,71
User91220,10
User91221,62
User91222,76
User91223,43
User91224,66
User91225,96
User91226,79
User91227,70
User91228,54
User91229,86
User91230,67
User91231,50
User91232,27
User91233,62
User91234,65
User91235,13
User91236,28
User91237,94
User91238,78
User91239,99
User91240,1
User91241,55
User91242,70
User91243,63
User91244,8
User91245,49
User91246,81
User91247,3
User91248,84
User91249,53
User91250,74
User91251,95
User91252,16
User91253,51
User91254,38
User91255,82
User91256,47
User91257,18
User91258,52
User91259,2
User91260,4
User91261,19
User91262,53
User91263,31
User91264,82
User91265,18
User91266,45
User91267,11
User91268,13
User91269,23
User91270,10
User91271,14
User91272,79
User91273,81
User91274,78
User91275,87
User91276,31
User91277,60
User91278,91
User91279,16
User91280,13
User91281,66
User91282,11
User91283,29
User91284,17
User91285,50
User91286,12
User91287,64
User91288,68
User91289,64
User91290,66
User91291,73
User91292,84
User91293,20
User91294,5
User91295,66
User91296,38
User91297,50
User91298,77
User91299,51
User91300,74
User91301,88
User91302,66
User91303,54
User91304,70
User91305,44
User91306,42
User91307,2
User91308,4
User91309,33
User91310,18
User91311,18
User91312,99
User91313,29
User91314,47
User91315,17
User91316,80
User91317,59
User91318,82
User91319,48
User91320,24
User91321,48
User91322,22
User91323,8
User91324,69
User91325,27
User91326,75
User91327,7
User91328,78
User91329,53
User91330,59
User91331,53
User91332,42
User91333,26
User91334,7
User91335,12
User91336,70
User91337,49
User91338,14
User91339,75
User91340,82
User91341,33
User91342,93
User91343,82
User91344,63
User91345,41
User91346,0
User91347,43
User91348,0
User91349,82
User91350,92
User91351,24
User91352,31
User91353,14
User91354,33
User91355,0
User91356,41
User91357,8
User91358,7
User91359,20
User91360,62
User91361,67
User91362,73
User91363,4
User91364,93
User91365,80
User91366,17
User91367,64
User91368,29
User91369,32
User91370,39
User91371,12
User91372,65
User91373,33
User91374,95
User91375,28
User91376,74
User91377,95
User91378,72
User91379,75
User91380,78
User91381,64
User91382,99
User91383,9
User91384,78
User91385,33
User91386,9
User91387,20
User91388,42
User91389,17
User91390,40
User91391,4
User91392,85
User91393,13
User91394,9
User91395,78
User91396,93
User91397,26
User91398,42
User91399,23
User91400,59
User91401,82
User91402,36
User91403,25
User91404,15
User91405,31
User91406,54
User91407,89
User91408,27
User91409,26
User91410,64
User91411,5
User91412,90
User91413,64
User91414,15
User91415,69
User91416,98
User91417,25
User91418,89
User91419,40
User91420,42
User91421,29
User91422,45
User91423,28
User91424,42
User91425,54
User91426,6
User91427,36
User91428,81
User91429,49
User91430,60
User91431,41
User91432,31
User91433,96
User91434,66
User91435,47
User91436,28
User91437,20
User91438,36
User91439,55
User91440,46
User91441,1
User91442,61
User91443,37
User91444,66
User91445,77
User91446,6
User91447,64
User91448,2
User91449,96
User91450,5
User91451,45
User91452,26
User91453,50
User91454,73
User91455,69
User91456,5
User91457,80
User91458,5
User91459,87
User91460,29
User91461,66
User91462,28
User91463,61
User91464,62
User91465,94
User91466,8
User91467,90
User91468,15
User91469,45
User91470,46
User91471,62
User91472,47
User91473,8
User91474,99
User91475,13
User91476,85
User91477,6
User91478,78
User91479,88
User91480,3
User91481,83
User91482,33
User91483,29
User91484,34
User91485,7
User91486,98
User91487,39
User91488,87
User91489,4
User91490,27
User91491,17
User91492,70
User91493,55
User91494,78
User91495,32
User91496,50
User91497,87
User91498,23
User91499,66
User91500,32
User91501,70
User91502,28
User91503,79
User91504,78
User91505,28
User91506,93
User91507,64
User91508,34
User91509,71
User91510,52
User91511,37
User91512,54
User91513,86
User91514,67
User91515,88
User91516,93
User91517,65
User91518,28
User91519,81
User91520,69
User91521,55
User91522,99
User91523,40
User91524,11
User91525,77
User91526,72
User91527,62
User91528,65
User91529,96
User91530,28
User91531,97
User91532,66
User91533,56
User91534,77
User91535,45
User91536,84
User91537,70
User91538,9
User91539,19
User91540,41
User91541,62
User91542,57
User91543,96
User91544,49
User91545,24
User91546,85
User91547,43
User91548,89
User91549,13
User91550,24
User91551,59
User91552,69
User91553,23
User91554,99
User91555,80
User91556,1
User91557,72
User91558,42
User91559,66
User91560,68
User91561,71
User91562,64
User91563,35
User91564,27
User91565,42
User91566,80
User91567,12
User91568,12
User91569,89
User91570,31
User91571,54
User91572,52
User91573,88
User91574,51
User91575,1
User91576,13
User91577,36
User91578,44
User91579,3
User91580,49
User91581,69
User91582,62
User91583,18
User91584,92
User91585,62
User91586,99
User91587,94
User91588,35
User91589,42
User91590,61
User91591,3
User91592,13
User91593,26
User91594,38
User91595,41
User91596,68
User91597,19
User91598,53
User91599,81
User91600,8
User91601,85
User91602,36
User91603,61
User91604,74
User91605,87
User91606,62
User91607,87
User91608,23
User91609,7
User91610,90
User91611,73
User91612,76
User91613,53
User91614,92
User91615,69
User91616,15
User91617,91
User91618,63
User91619,50
User91620,34
User91621,25
User91622,54
User91623,48
User91624,51
User91625,93
User91626,89
User91627,20
User91628,12
User91629,43
User91630,1
User91631,21
User91632,29
User91633,38
User91634,82
User91635,3
User91636,25
User91637,45
User91638,91
User91639,49
User91640,52
User91641,81
User91642,22
User91643,28
User91644,34
User91645,14
User91646,98
User91647,50
User91648,6
User91649,61
User91650,1
User91651,40
User91652,87
User91653,55
User91654,89
User91655,38
User91656,48
User91657,79
User91658,58
User91659,61
User91660,23
User91661,60
User91662,82
User91663,52
User91664,98
User91665,64
User91666,56
User91667,24
User91668,10
User91669,47
User91670,73
User91671,62
User91672,29
User91673,95
User91674,91
User91675,63
User91676,9
User91677,89
User91678,14
User91679,16
User91680,51
User91681,15
User91682,57
User91683,38
User91684,70
User91685,46
User91686,77
User91687,19
User91688,26
User91689,35
User91690,80
User91691,49
User91692,96
User91693,62
User91694,1
User91695,95
User91696,27
User91697,58
User91698,19
User91699,37
User91700,5
User91701,92
User91702,0
User91703,34
User91704,87
User91705,92
User91706,98
User91707,97
User91708,81
User91709,12
User91710,13
User91711,33
User91712,27
User91713,71
User91714,71
User91715,98
User91716,17
User91717,48
User91718,17
User91719,43
User91720,84
User91721,97
User91722,93
User91723,80
User91724,60
User91725,95
User91726,75
User91727,87
User91728,53
User91729,94
User91730,25
User91731,58
User91732,87
User91733,25
User91734,93
User91735,74
User91736,17
User91737,92
User91738,72
User91739,99
User91740,4
User91741,86
User91742,32
User91743,32
User91744,57
User91745,4
User91746,30
User91747,75
User91748,52
User91749,48
User91750,18
User91751,37
User91752,46
User91753,12
User91754,17
User91755,6
User91756,7
User91757,93
User91758,94
User91759,60
User91760,88
User91761,19
User91762,19
User91763,75
User91764,45
User91765,13
User91766,50
User91767,63
User91768,5
User91769,23
User91770,63
User91771,9
User91772,9
User91773,95
User91774,42
User91775,66
User91776,0
User91777,72
User91778,41
User91779,52
User91780,21
User91781,60
User91782,90
User91783,67
User91784,72
User91785,8
User91786,73
User91787,80
User91788,1
User91789,68
User91790,40
User91791,90
User91792,87
User91793,60
User91794,65
User91795,33
User91796,73
User91797,16
User91798,97
User91799,78
User91800,39
User91801,60
User91802,88
User91803,48
User91804,56
User91805,30
User91806,15
User91807,56
User91808,3
User91809,57
User91810,9
User91811,24
User91812,18
User91813,99
User91814,92
User91815,91
User91816,7
User91817,65
User91818,71
User91819,9
User91820,33
User91821,12
User91822,99
User91823,21
User91824,72
User91825,65
User91826,55
User91827,46
User91828,81
User91829,52
User91830,25
User91831,21
User91832,13
User91833,13
User91834,70
User91835,69
User91836,44
User91837,85
User91838,26
User91839,48
User91840,43
User91841,35
User91842,73
User91843,61
User91844,35
User91845,65
User91846,52
User91847,43
User91848,31
User91849,23
User91850,52
User91851,65
User91852,35
User91853,51
User91854,87
User91855,8
User91856,17
User91857,42
User91858,54
User91859,98
User91860,95
User91861,79
User91862,20
User91863,8
User91864,93
User91865,90
User91866,77
User91867,37
User91868,76
User91869,3
User91870,86
User91871,19
User91872,39
User91873,60
User91874,80
User91875,75
User91876,25
User91877,32
User91878,18
User91879,57
User91880,56
User91881,70
User91882,22
User91883,91
User91884,22
User91885,9
User91886,0
User91887,39
User91888,51
User91889,54
User91890,38
User91891,46
User91892,33
User91893,58
User91894,55
User91895,26
User91896,48
User91897,32
User91898,64
User91899,24
User91900,36
User91901,51
User91902,44
User91903,76
User91904,11
User91905,24
User91906,51
User91907,37
User91908,57
User91909,69
User91910,94
User91911,13
User91912,40
User91913,17
User91914,5
User91915,62
User91916,26
User91917,5
User91918,1
User91919,78
User91920,60
User91921,39
User91922,25
User91923,93
User91924,97
User91925,80
User91926,20
User91927,46
User91928,13
User91929,85
User91930,71
User91931,50
User91932,37
User91933,15
User91934,27
User91935,49
User91936,39
User91937,78
User91938,86
User91939,96
User91940,48
User91941,80
User91942,10
User91943,88
User91944,98
User91945,16
User91946,51
User91947,24
User91948,21
User91949,52
User91950,3
User91951,81
User91952,92
User91953,28
User91954,75
User91955,89
User91956,9
User91957,96
User91958,36
User91959,22
User91960,82
User91961,7
User91962,73
User91963,19
User91964,22
User91965,0
User91966,68
User91967,62
User91968,79
User91969,55
User91970,59
User91971,27
User91972,36
User91973,69
User91974,16
User91975,34
User91976,86
User91977,67
User91978,58
User91979,7
User91980,20
User91981,61
User91982,89
User91983,12
User91984,90
User91985,65
User91986,2
User91987,99
User91988,61
User91989,38
User91990,22
User91991,44
User91992,46
User91993,95
User91994,63
User91995,69
User91996,96
User91997,32
User91998,31
User91999,75
User92000,87
User92001,91
User92002,2
User92003,23
User92004,60
User92005,19
User92006,57
User92007,47
User92008,86
User92009,16
User92010,54
User92011,7
User92012,78
User92013,44
User92014,19
User92015,68
User92016,9
User92017,21
User92018,68
User92019,71
User92020,60
User92021,90
User92022,15
User92023,6
User92024,86
User92025,78
User92026,75
User92027,82
User92028,11
User92029,7
User92030,57
User92031,98
User92032,98
User92033,60
User92034,22
User92035,59
User92036,79
User92037,79
User92038,6
User92039,66
User92040,96
User92041,60
User92042,73
User92043,74
User92044,5
User92045,93
User92046,42
User92047,14
User92048,14
User92049,11
User92050,85
User92051,75
User92052,1
User92053,1
User92054,81
User92055,88
User92056,79
User92057,57
User92058,70
User92059,91
User92060,64
User92061,28
User92062,90
User92063,62
User92064,89
User92065,12
User92066,22
User92067,68
User92068,92
User92069,28
User92070,35
User92071,88
User92072,89
User92073,9
User92074,62
User92075,94
User92076,2
User92077,5
User92078,9
User92079,17
User92080,17
User92081,95
User92082,92
User92083,18
User92084,96
User92085,74
User92086,7
User92087,75
User92088,31
User92089,78
User92090,67
User92091,96
User92092,6
User92093,57
User92094,59
User92095,95
User92096,69
User92097,81
User92098,64
User92099,62
User92100,9
User92101,0
User92102,50
User92103,98
User92104,9
User92105,13
User92106,93
User92107,11
User92108,19
User92109,2
User92110,29
User92111,36
User92112,97
User92113,21
User92114,55
User92115,93
User92116,95
User92117,62
User92118,69
User92119,27
User92120,41
User92121,36
User92122,24
User92123,48
User92124,94
User92125,83
User92126,43
User92127,63
User92128,64
User92129,8
User92130,25
User92131,74
User92132,8
User92133,76
User92134,73
User92135,17
User92136,90
User92137,66
User92138,29
User92139,9
User92140,69
User92141,58
User92142,46
User92143,66
User92144,80
User92145,1
User92146,60
User92147,76
User92148,64
User92149,29
User92150,3
User92151,5
User92152,66
User92153,28
User92154,54
User92155,60
User92156,11
User92157,97
User92158,24
User92159,76
User92160,6
User92161,50
User92162,51
User92163,15
User92164,26
User92165,24
User92166,33
User92167,16
User92168,91
User92169,62
User92170,26
User92171,60
User92172,21
User92173,72
User92174,27
User92175,1
User92176,74
User92177,87
User92178,78
User92179,38
User92180,17
User92181,81
User92182,44
User92183,84
User92184,10
User92185,98
User92186,45
User92187,21
User92188,96
User92189,69
User92190,98
User92191,3
User92192,19
User92193,49
User92194,18
User92195,46
User92196,74
User92197,51
User92198,62
User92199,65
User92200,13
User92201,88
User92202,26
User92203,35
User92204,61
User92205,54
User92206,37
User92207,35
User92208,41
User92209,15
User92210,73
User92211,59
User92212,97
User92213,18
User92214,44
User92215,7
User92216,17
User92217,89
User92218,29
User92219,14
User92220,59
User92221,27
User92222,17
User92223,78
User92224,77
User92225,35
User92226,25
User92227,51
User92228,87
User92229,87
User92230,17
User92231,1
User92232,76
User92233,43
User92234,36
User92235,37
User92236,97
User92237,73
User92238,72
User92239,39
User92240,89
User92241,46
User92242,99
User92243,86
User92244,65
User92245,44
User92246,93
User92247,83
User92248,33
User92249,22
User92250,97
User92251,92
User92252,50
User92253,15
User92254,71
User92255,27
User92256,51
User92257,96
User92258,78
User92259,38
User92260,84
User92261,96
User92262,39
User92263,60
User92264,40
User92265,75
User92266,98
User92267,37
User92268,49
User92269,70
User92270,77
User92271,38
User92272,17
User92273,77
User92274,24
User92275,82
User92276,21
User92277,18
User92278,65
User92279,55
User92280,41
User92281,63
User92282,47
User92283,91
User92284,78
User92285,19
User92286,18
User92287,30
User92288,16
User92289,97
User92290,68
User92291,0
User92292,93
User92293,7
User92294,61
User92295,33
User92296,83
User92297,60
User92298,71
User92299,33
User92300,31
User92301,49
User92302,72
User92303,48
User92304,26
User92305,97
User92306,31
User92307,48
User92308,15
User92309,97
User92310,3
User92311,56
User92312,60
User92313,51
User92314,47
User92315,39
User92316,71
User92317,66
User92318,69
User92319,87
User92320,63
User92321,37
User92322,88
User92323,57
User92324,45
User92325,50
User92326,91
User92327,29
User92328,10
User92329,62
User92330,62
User92331,41
User92332,12
